type,Demand,Solar,Wind Speed,Wind,Wind,Wind
,0.009334025217,0.234,1.7610000000000001,0.0,0.015220000000000003,0.06088000000000001
,1.269217721,0.458,1.76,0.0,0.0152,0.0608
,0.5372069464,0.621,1.72,0.0,0.014399999999999998,0.05759999999999999
,0.5683402079,0.725,1.752,0.0,0.01504,0.06016
,0.0522007591,0.776,1.6219999999999999,0.0,0.012439999999999998,0.04975999999999999
,0.5149869958000001,0.777,1.534,0.0,0.01068,0.04272
,1.077781115,0.729,1.646,0.0,0.012919999999999997,0.05167999999999999
,0.06355524321,0.632,1.893,0.0,0.01786,0.07144
,1.000409498,0.47600000000000003,2.241,0.002410000000000001,0.024820000000000002,0.18122000000000002
,0.6932004486000001,0.223,2.501,0.005009999999999999,0.030019999999999995,0.29041999999999996
,0.1449985795,0.024,2.566,0.005659999999999998,0.031319999999999994,0.3177199999999999
,0.026305507590000003,0.0,3.047,0.014230000000000015,0.04963500000000003,0.5399500000000002
,0.002460521145,0.0,3.489,0.05400999999999999,0.14024499999999998,0.9156499999999999
,0.05676988652,0.0,3.567,0.061030000000000015,0.15623500000000004,0.9819500000000002
,0.1273329026,0.0,3.608,0.06472,0.16464,1.0168000000000001
,2.2653900320000004,0.0,3.81,0.0829,0.20605,1.1885
,0.636757247,0.0,4.06,0.11199999999999992,0.2573,1.4369999999999996
,0.1805948071,0.0,4.113,0.12260000000000008,0.2681650000000001,1.5138500000000006
,0.18855364609999997,0.0,4.062,0.11240000000000007,0.25771000000000005,1.4399000000000004
,0.1654574841,0.0,3.878,0.08902000000000002,0.21999000000000002,1.2463000000000002
,1.583687813,0.0,3.662,0.06957999999999999,0.17570999999999998,1.0626999999999998
,0.000240305552,0.0,3.447,0.050230000000000004,0.13163500000000003,0.87995
,4.5891115000000006e-05,0.0,3.268,0.034119999999999984,0.09493999999999995,0.7277999999999999
,0.38839200560000003,0.004,3.093,0.018369999999999997,0.059065,0.57905
,0.04658352231,0.169,2.946,0.009460000000000001,0.03892,0.4773200000000001
,0.9277131682,0.41400000000000003,2.822,0.00822,0.03644,0.42524
,0.01285138271,0.601,2.222,0.0022199999999999998,0.024439999999999996,0.17324
,0.4290914675,0.719,2.002,1.9999999999997796e-05,0.020039999999999995,0.0808399999999999
,0.03498021813,0.768,1.788,0.0,0.015760000000000003,0.06304000000000001
,0.030415423780000003,0.771,1.721,0.0,0.014420000000000002,0.05768000000000001
,0.49188842479999995,0.722,1.931,0.0,0.01862,0.07448
,0.4056691813,0.617,2.203,0.0020299999999999984,0.024059999999999995,0.16525999999999993
,0.1870622006,0.343,2.443,0.004430000000000001,0.02886,0.2660600000000001
,0.6033435164,0.147,2.635,0.006349999999999998,0.03269999999999999,0.34669999999999995
,0.16441803240000002,0.011,2.555,0.005550000000000002,0.031100000000000003,0.3131000000000001
,0.07690871976,0.0,2.805,0.00805,0.0361,0.4181000000000001
,0.7216335948,0.0,3.079,0.017110000000000018,0.05619500000000004,0.56715
,0.01681401683,0.0,3.248,0.03232000000000002,0.09084000000000005,0.7108000000000002
,0.03059689003,0.0,3.33,0.039700000000000006,0.10765000000000002,0.7805
,1.406229577,0.0,3.281,0.035290000000000016,0.09760500000000003,0.7388500000000001
,1.0248296669999999,0.0,3.164,0.02476000000000001,0.07362000000000003,0.6394000000000001
,0.02683486238,0.0,3.072,0.016480000000000005,0.05476000000000001,0.5612
,0.046153846129999995,0.0,3.014,0.01125999999999998,0.04286999999999996,0.5118999999999998
,0.05528571435,0.0,3.021,0.01188999999999999,0.044304999999999976,0.5178499999999999
,0.33130397999999994,0.0,3.032,0.012880000000000003,0.046560000000000004,0.5272
,0.3572293002,0.0,2.996,0.00996,0.039920000000000004,0.49832
,0.04732845232,0.0,2.901,0.009009999999999997,0.03802,0.4584199999999999
,0.8119861644999999,0.003,2.849,0.008490000000000003,0.036980000000000006,0.4365800000000001
,0.06083425453,0.161,2.727,0.007269999999999999,0.03454,0.3853399999999999
,0.06326419975,0.406,3.056,0.015040000000000005,0.05148000000000001,0.5476
,0.24991382290000005,0.58,2.523,0.005230000000000001,0.03046,0.2996600000000001
,0.10438417870000001,0.6970000000000001,2.31,0.0031000000000000003,0.026200000000000005,0.21020000000000003
,0.09448102677999999,0.752,2.236,0.0023600000000000023,0.024720000000000006,0.17912000000000008
,0.05122091496,0.713,2.294,0.0029400000000000003,0.025880000000000004,0.20348000000000002
,0.2119812991,0.62,2.345,0.003450000000000002,0.026900000000000007,0.2249000000000001
,0.29408925750000003,0.505,2.419,0.00419,0.028380000000000002,0.25598000000000004
,0.05671550921,0.309,2.495,0.004950000000000001,0.029900000000000003,0.28790000000000004
,0.06283999399000001,0.136,2.432,0.004319999999999999,0.028640000000000002,0.26143999999999995
,0.1745735932,0.012,2.099,0.000990000000000002,0.021980000000000003,0.12158000000000008
,0.02013550763,0.0,2.015,0.00015000000000000123,0.020300000000000006,0.08630000000000006
,0.006231150375,0.0,2.141,0.0014100000000000002,0.02282,0.13922
,0.6137091883,0.0,2.295,0.0029499999999999995,0.0259,0.20389999999999997
,1.069648981,0.0,2.3810000000000002,0.003810000000000002,0.027620000000000006,0.2400200000000001
,1.589730854,0.0,2.404,0.004039999999999999,0.028079999999999997,0.24967999999999996
,0.2986729045,0.0,2.429,0.004289999999999999,0.028579999999999998,0.26017999999999997
,0.19816513759999999,0.0,2.4859999999999998,0.004859999999999998,0.029719999999999996,0.2841199999999999
,0.17884615390000003,0.0,2.58,0.0058000000000000005,0.0316,0.3236
,0.7940083319,0.0,2.55,0.005499999999999998,0.030999999999999996,0.3109999999999999
,0.8928873049,0.0,2.47,0.004700000000000002,0.029400000000000006,0.2774000000000001
,0.4383814001,0.0,2.359,0.00359,0.02718,0.23078
,0.5763292891,0.0,2.2439999999999998,0.0024399999999999977,0.024879999999999996,0.1824799999999999
,0.019216457909999998,0.004,2.147,0.001469999999999998,0.02294,0.14173999999999992
,1.351389514,0.177,1.975,0.0,0.0195,0.078
,0.5657775746,0.389,1.893,0.0,0.01786,0.07144
,0.5365553678,0.5750000000000001,1.333,0.0,0.006659999999999999,0.026639999999999997
,0.6291525785000001,0.678,1.139,0.0,0.0027800000000000004,0.011120000000000001
,0.5267260044,0.717,1.5670000000000002,0.0,0.011340000000000003,0.04536000000000001
,1.3511190659999999,0.711,1.892,0.0,0.017839999999999995,0.07135999999999998
,0.3530033974,0.607,2.074,0.0007399999999999985,0.021479999999999996,0.11107999999999993
,0.7123495356,0.44,2.086,0.0008599999999999986,0.02172,0.11611999999999995
,0.9105966873,0.289,2.098,0.0009799999999999987,0.021959999999999997,0.12115999999999993
,0.610730058,0.11900000000000001,1.916,0.0,0.01832,0.07328
,1.5257073970000001,0.007,1.725,0.0,0.014500000000000002,0.05800000000000001
,0.5491502067000001,0.0,1.8359999999999999,0.0,0.01672,0.06688
,0.918571816,0.0,2.067,0.0006700000000000018,0.021340000000000005,0.10814000000000007
,0.04523354570000001,0.0,2.299,0.002989999999999999,0.025979999999999996,0.20557999999999998
,0.08275606715,0.0,2.468,0.00468,0.02936,0.27656000000000003
,0.06242748975,0.0,2.5380000000000003,0.005380000000000003,0.030760000000000006,0.3059600000000001
,0.9782275612999999,0.0,2.551,0.005510000000000002,0.031020000000000002,0.3114200000000001
,0.09015499418,0.0,2.352,0.003519999999999999,0.027039999999999998,0.22783999999999996
,0.10039287109999999,0.0,2.265,0.0026500000000000013,0.025300000000000003,0.19130000000000008
,0.4648524671,0.0,2.223,0.0022299999999999985,0.024459999999999996,0.17365999999999995
,0.23003245989999999,0.0,2.22,0.002200000000000002,0.024400000000000005,0.17240000000000008
,0.1163544499,0.0,2.251,0.0025099999999999988,0.025019999999999997,0.18541999999999995
,0.04377154155,0.0,2.307,0.0030699999999999994,0.02614,0.20893999999999996
,0.03085092568,0.006,2.331,0.0033099999999999996,0.026619999999999998,0.21902
,0.01461376495,0.214,2.29,0.0029000000000000002,0.0258,0.2018
,0.04657229639,0.463,2.465,0.004649999999999999,0.029299999999999996,0.27529999999999993
,0.2067945027,0.629,2.481,0.004809999999999998,0.029619999999999997,0.28202
,0.35623501370000005,0.735,2.441,0.004409999999999998,0.02882,0.2652199999999999
,0.007612143422999999,0.787,2.448,0.00448,0.02896,0.26815999999999995
,0.13554449519999998,0.787,2.454,0.0045400000000000015,0.029080000000000005,0.2706800000000001
,0.6396991867,0.738,2.4939999999999998,0.004939999999999997,0.029879999999999997,0.2874799999999999
,0.5264218777999999,0.619,2.5869999999999997,0.005869999999999998,0.03174,0.3265399999999999
,0.6190970982000001,0.463,2.594,0.005939999999999998,0.03188,0.3294799999999999
,0.2741572048,0.241,2.527,0.005270000000000001,0.03054,0.30134000000000005
,1.903106365,0.03,2.24,0.002400000000000002,0.024800000000000003,0.1808000000000001
,1.221000548,0.0,2.149,0.0014900000000000002,0.02298,0.14258
,0.3481275893,0.0,2.346,0.003460000000000001,0.026920000000000003,0.22532000000000005
,0.5644201799,0.0,2.599,0.005990000000000002,0.03198,0.3315800000000001
,1.447308166,0.0,2.809,0.008090000000000002,0.036180000000000004,0.4197800000000001
,0.1505002791,0.0,2.86,0.008599999999999998,0.0372,0.4411999999999999
,0.17271131200000003,0.0,2.947,0.009470000000000001,0.038939999999999995,0.47774
,0.1812240572,0.0,3.083,0.017470000000000017,0.05701500000000004,0.5705500000000002
,0.1878552992,0.0,3.169,0.025210000000000003,0.07464500000000002,0.64365
,0.8552711645,0.0,3.2560000000000002,0.03304000000000002,0.09248000000000005,0.7176000000000001
,0.2196780337,0.0,3.2,0.028000000000000014,0.08100000000000003,0.6700000000000002
,0.5825952065,0.0,3.065,0.015849999999999996,0.05332499999999999,0.55525
,0.6372677454,0.0,2.9450000000000003,0.009450000000000004,0.038900000000000004,0.4769000000000001
,0.6472831657,0.004,2.883,0.00883,0.03766,0.45086000000000004
,0.9951737144999999,0.15,2.722,0.00722,0.03444,0.38324
,0.1125832879,0.34800000000000003,3.525,0.057249999999999995,0.147625,0.94625
,0.1043521712,0.5760000000000001,3.803,0.08227,0.204615,1.18255
,0.6626691588,0.656,3.683,0.07146999999999998,0.18001499999999995,1.0805499999999997
,0.5248305688999999,0.687,3.606,0.06453999999999999,0.16422999999999996,1.0151
,0.10703003459999999,0.638,3.561,0.060489999999999995,0.155005,0.9768499999999999
,0.44269958229999995,0.523,3.3970000000000002,0.04573000000000002,0.12138500000000005,0.8374500000000002
,0.11364804529999999,0.426,3.305,0.03745000000000002,0.10252500000000003,0.7592500000000001
,0.0976845252,0.291,3.293,0.03637000000000001,0.10006500000000003,0.7490500000000002
,1.7128490980000002,0.14400000000000002,3.218,0.029619999999999997,0.08469,0.6852999999999999
,0.017131203600000002,0.016,2.689,0.00689,0.033780000000000004,0.36938
,1.400149685,0.0,2.725,0.007250000000000001,0.0345,0.38450000000000006
,0.02719595686,0.0,2.927,0.009269999999999999,0.03854,0.46934000000000003
,1.115719348,0.0,3.012,0.011080000000000001,0.04246,0.5102
,1.703544485,0.0,3.073,0.016569999999999998,0.054964999999999986,0.5620499999999999
,0.5179123743,0.0,3.218,0.029619999999999997,0.08469,0.6852999999999999
,0.13520322540000002,0.0,3.338,0.04042000000000001,0.10929000000000003,0.7873000000000001
,0.02292457838,0.0,3.41,0.04690000000000001,0.12405000000000002,0.8485000000000001
,0.21718586659999997,0.0,3.482,0.05338000000000002,0.13881000000000007,0.9097000000000002
,0.9857362581,0.0,3.6,0.064,0.163,1.01
,0.17981589169999998,0.0,3.468,0.05212,0.13594,0.8977999999999999
,0.31189041500000003,0.0,3.36,0.04239999999999999,0.11379999999999997,0.8059999999999999
,0.34790038660000006,0.0,3.287,0.035829999999999994,0.09883499999999998,0.7439499999999999
,0.01220197892,0.004,3.297,0.03673000000000002,0.10088500000000003,0.7524500000000002
,0.06481492239999999,0.147,3.231,0.030789999999999988,0.08735499999999997,0.6963499999999999
,0.0669404093,0.296,3.692,0.07228000000000001,0.18186000000000005,1.0882000000000003
,0.41157066049999996,0.38,4.031,0.10619999999999993,0.25135499999999994,1.3949499999999997
,1.296338295,0.399,4.259,0.15180000000000007,0.2980950000000001,1.7255500000000006
,1.391974544,0.434,4.265,0.15299999999999994,0.29932499999999995,1.7342499999999996
,0.5559037812000002,0.483,3.926,0.09334000000000002,0.22983000000000003,1.2871000000000001
,0.47330142659999996,0.483,3.626,0.06633999999999998,0.16832999999999998,1.0321
,0.837931572,0.41300000000000003,3.408,0.04671999999999999,0.12363999999999999,0.8468
,0.9875562700999999,0.291,3.239,0.03150999999999999,0.08899499999999998,0.7031499999999998
,1.4503898119999998,0.138,3.018,0.011619999999999981,0.04368999999999996,0.5152999999999999
,0.01669765318,0.015,2.519,0.005190000000000001,0.030380000000000004,0.29798
,0.0452542161,0.0,2.424,0.004239999999999999,0.02848,0.25808
,0.045082680189999995,0.0,2.446,0.004460000000000002,0.02892,0.26732000000000006
,0.021118418559999998,0.0,2.496,0.00496,0.029920000000000002,0.28832
,0.07394808538,0.0,2.657,0.00657,0.03314,0.35594
,0.6936678964999999,0.0,2.784,0.007839999999999998,0.03567999999999999,0.4092799999999999
,0.6881887292,0.0,2.816,0.008159999999999999,0.03631999999999999,0.42271999999999993
,0.2001015632,0.0,2.7800000000000002,0.007800000000000002,0.03560000000000001,0.4076000000000001
,0.20601231709999998,0.0,2.701,0.007010000000000001,0.03402,0.37442000000000003
,0.07803491046000001,0.0,2.674,0.0067399999999999995,0.033479999999999996,0.36307999999999996
,0.16890006880000002,0.0,2.615,0.006150000000000002,0.0323,0.33830000000000005
,0.05751008858,0.0,2.512,0.00512,0.030240000000000003,0.29503999999999997
,0.06918663494999999,0.0,2.419,0.00419,0.028380000000000002,0.25598000000000004
,0.11066947590000001,0.009000000000000001,2.4130000000000003,0.004130000000000003,0.028260000000000004,0.2534600000000001
,0.07812552393,0.249,2.071,0.0007100000000000018,0.02142,0.10982000000000008
,0.550284144,0.47400000000000003,1.457,0.0,0.00914,0.03656
,0.5372069464,0.632,0.738,0.0,0.0,0.0
,0.5683402079,0.735,0.648,0.0,0.0,0.0
,0.07780542778999999,0.785,1.088,0.0,0.0017600000000000016,0.007040000000000006
,0.5149869958000001,0.777,1.346,0.0,0.006920000000000002,0.027680000000000007
,0.4293307421,0.6990000000000001,1.6560000000000001,0.0,0.013120000000000003,0.05248000000000001
,0.06355524321,0.547,2.039,0.00039000000000000146,0.02078,0.09638000000000005
,1.000409498,0.366,2.088,0.0008800000000000008,0.02176,0.11696000000000004
,1.480963611,0.157,1.9380000000000002,0.0,0.018760000000000006,0.07504000000000002
,0.07515433731,0.012,1.3,0.0,0.006000000000000001,0.024000000000000004
,0.026305507590000003,0.0,0.8190000000000001,0.0,0.0,0.0
,0.0016341045859999998,0.0,0.979,0.0,0.0,0.0
,0.1115711155,0.0,1.171,0.0,0.0034200000000000007,0.013680000000000003
,0.19553205840000001,0.0,1.226,0.0,0.00452,0.01808
,0.6203743967,0.0,1.255,0.0,0.005099999999999998,0.02039999999999999
,0.4693131744,0.0,1.212,0.0,0.004239999999999999,0.016959999999999996
,0.1805948071,0.0,1.134,0.0,0.002679999999999998,0.010719999999999992
,0.882148285,0.0,1.03,0.0,0.0006000000000000005,0.002400000000000002
,0.1654574841,0.0,0.918,0.0,0.0,0.0
,1.224858846,0.0,0.9510000000000001,0.0,0.0,0.0
,0.00019670039999999998,0.0,1.138,0.0,0.002759999999999998,0.011039999999999993
,8.4912462e-05,0.0,1.341,0.0,0.00682,0.02728
,1.4540991730000001,0.005,1.319,0.0,0.006379999999999999,0.025519999999999998
,0.004901326845,0.17500000000000002,1.134,0.0,0.002679999999999998,0.010719999999999992
,0.06028052161,0.41400000000000003,0.6980000000000001,0.0,0.0,0.0
,0.01011948082,0.597,1.412,0.0,0.008239999999999999,0.032959999999999996
,0.8821398724999999,0.6880000000000001,1.667,0.0,0.01334,0.05336
,0.08661520156000001,0.737,1.714,0.0,0.01428,0.05712
,0.02128141182,0.7000000000000001,1.8719999999999999,0.0,0.017439999999999997,0.06975999999999999
,0.8389623958999999,0.5630000000000001,2.042,0.0004199999999999982,0.020839999999999997,0.09763999999999994
,0.2545340517,0.40800000000000003,2.1,0.0010000000000000009,0.022,0.12200000000000003
,0.19534288689999998,0.258,2.078,0.0007799999999999985,0.021559999999999996,0.11275999999999993
,1.6764055,0.125,1.8719999999999999,0.0,0.017439999999999997,0.06975999999999999
,0.08880256578,0.011,1.7109999999999999,0.0,0.014219999999999997,0.056879999999999986
,0.07989080056999999,0.0,1.669,0.0,0.013380000000000001,0.053520000000000005
,0.6910930248,0.0,1.815,0.0,0.0163,0.0652
,0.01681401683,0.0,1.96,0.0,0.0192,0.0768
,0.12430136440000002,0.0,2.17,0.0016999999999999993,0.023399999999999997,0.15139999999999998
,0.2943199155,0.0,2.315,0.0031499999999999996,0.026299999999999997,0.2123
,0.23608466439999998,0.0,2.373,0.0037300000000000024,0.027460000000000005,0.2366600000000001
,0.02683486238,0.0,2.448,0.00448,0.02896,0.26815999999999995
,0.2159307817,0.0,2.541,0.005409999999999999,0.03082,0.30722
,0.05528571435,0.0,2.638,0.006379999999999999,0.03276,0.34796
,0.13923038940000002,0.0,2.656,0.006560000000000002,0.033120000000000004,0.35552000000000006
,0.35444935330000005,0.0,2.688,0.0068800000000000016,0.033760000000000005,0.36896000000000007
,0.17748186000000002,0.0,2.691,0.006909999999999999,0.033819999999999996,0.37021999999999994
,1.4388375820000001,0.007,2.701,0.007010000000000001,0.03402,0.37442000000000003
,0.025181098100000004,0.209,2.769,0.0076900000000000015,0.03538,0.40298000000000006
,0.06866232686,0.47400000000000003,2.9619999999999997,0.009619999999999997,0.03924,0.4840399999999999
,0.2520791986,0.635,2.885,0.008849999999999998,0.0377,0.45169999999999993
,0.1765197429,0.74,2.654,0.006539999999999999,0.03308,0.35467999999999994
,0.22177645,0.792,2.493,0.004929999999999999,0.02986,0.2870599999999999
,0.021436000809999998,0.794,2.362,0.003620000000000001,0.02724,0.23204000000000005
,0.22270633169999998,0.744,2.319,0.0031899999999999997,0.02638,0.21398
,0.1845240746,0.629,2.452,0.00452,0.02904,0.26983999999999997
,0.05671550921,0.466,2.696,0.006960000000000002,0.03392,0.37232000000000004
,0.1367273494,0.197,2.87,0.008700000000000001,0.0374,0.4454
,0.1321768508,0.024,2.677,0.006770000000000001,0.03354,0.36434000000000005
,0.03665753537,0.0,2.7640000000000002,0.007640000000000003,0.03528,0.4008800000000001
,0.01160626706,0.0,3.031,0.012790000000000013,0.046355000000000035,0.5263500000000001
,1.006223551,0.0,3.424,0.048159999999999994,0.12691999999999998,0.8603999999999998
,0.30691883189999997,0.0,3.858,0.08722000000000002,0.21589000000000003,1.2293000000000003
,1.1319032999999998,0.0,4.313,0.16259999999999994,0.30916499999999997,1.8038499999999997
,0.1388802449,0.0,4.408,0.18160000000000007,0.3286400000000001,1.9416000000000004
,0.19816513759999999,0.0,4.282,0.1564,0.30281,1.7589000000000001
,0.8367317797999999,0.0,4.263,0.15259999999999996,0.298915,1.73135
,0.16971428569999997,0.0,4.091,0.11820000000000004,0.26365500000000003,1.4819500000000003
,0.17278481,0.0,3.8810000000000002,0.08929000000000002,0.22060500000000005,1.2488500000000002
,0.21023910930000003,0.0,3.6189999999999998,0.06570999999999998,0.16689499999999996,1.02615
,0.255284226,0.0,3.347,0.041229999999999996,0.111135,0.79495
,0.06491561781,0.006,3.261,0.033490000000000006,0.09350500000000002,0.7218500000000001
,0.07000151572999999,0.197,3.342,0.04078000000000001,0.11011000000000001,0.7907000000000001
,0.09289801359000001,0.436,4.115,0.12300000000000004,0.26857500000000006,1.5167500000000003
,0.08758320532000001,0.607,4.007,0.10139999999999993,0.24643499999999993,1.3601499999999995
,0.44854311110000006,0.727,4.065,0.11300000000000009,0.258325,1.4442500000000005
,1.069481251,0.778,4.069,0.11379999999999998,0.25914499999999996,1.45005
,0.09177139643,0.783,4.072,0.1144,0.25976,1.4544000000000001
,0.05844696054,0.725,4.007,0.10139999999999993,0.24643499999999993,1.3601499999999995
,0.1069426085,0.613,3.876,0.08883999999999999,0.21958,1.2446
,0.9106347675,0.451,3.741,0.07669000000000001,0.19190500000000002,1.1298500000000002
,0.44612713319999997,0.23900000000000002,3.472,0.05248,0.13676,0.9012
,0.5210402752,0.025,2.774,0.00774,0.035480000000000005,0.40508
,1.4323501969999999,0.0,2.696,0.006960000000000002,0.03392,0.37232000000000004
,0.8750183601,0.0,2.975,0.00975,0.0395,0.48950000000000005
,0.07568465016,0.0,3.344,0.04095999999999999,0.11051999999999997,0.7923999999999999
,0.04802212385,0.0,3.674,0.07066,0.17817,1.0729000000000002
,0.039687592619999996,0.0,3.667,0.07002999999999998,0.17673499999999995,1.0669499999999998
,0.5090224447999999,0.0,3.7119999999999997,0.07407999999999998,0.18595999999999996,1.1051999999999997
,0.09015499418,0.0,3.954,0.09586000000000001,0.23557000000000006,1.3109000000000002
,0.46968807469999996,0.0,4.406,0.18119999999999994,0.32822999999999997,1.9386999999999996
,0.09935929034999999,0.0,4.431,0.1862,0.333355,1.97495
,0.07854598102999999,0.0,4.422,0.18439999999999995,0.3315099999999999,1.9618999999999995
,0.08368058812,0.0,4.136,0.1272,0.27288,1.5472000000000004
,0.07673518844999999,0.0,3.652,0.06868,0.17366000000000004,1.0542000000000002
,0.07387882285000001,0.005,3.347,0.041229999999999996,0.111135,0.79495
